Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
213	6	1	55	0.061	
214	6	1	113	0.075	
214	6	1	142	0.069	
214	6	1	73	0.089	
214	6	1	73	0.078	
214	6	1	73	0.082	
215	6	1	250	0.254	
215	6	1	250	0.242	
215	6	1	73	0.111	
215	6	1	74	0.079	
215	6	1	79	0.102	
216	6	1	89	0.138	
216	6	1	49	0.064	
216	6	1	38	0.071	
216	6	1	70	0.109	
216	6	1	69	0.140	
217	6	1	97	0.107	
217	6	1	86	0.109	
217	6	1	72	0.119	
217	6	1	72	0.122	
217	6	1	73	0.114	
218	6	1	71	0.129	
218	6	1	79	0.083	
218	6	1	69	0.095	
218	6	1	32	0.074	
218	6	1	70	0.087	
219	6	1	85	0.093	
219	6	1	88	0.080	
219	6	1	69	0.132	
219	6	1	69	0.128	
219	6	1	31	0.063	
220	6	1	61	0.067	
220	6	1	66	0.055	
220	6	1	46	0.057	
220	6	1	47	0.048	
220	6	1	45	0.053	
221	6	1	250	0.142	
221	6	1	250	0.109	
221	6	1	72	0.075	
221	6	1	60	0.064	
221	6	1	55	0.068	
222	6	1	250	0.590	
222	6	1	250	0.566	
222	6	1	34	0.100	
222	6	1	33	0.097	
222	6	1	34	0.097	
223	6	1	96	0.084	
223	6	1	98	0.108	
223	6	1	35	0.073	
223	6	1	70	0.089	
223	6	1	69	0.101	
224	6	1	250	0.094	
224	6	1	203	0.122	
224	6	1	70	0.086	
224	6	1	70	0.116	
224	6	1	70	0.091	
225	6	1	250	1.043	
225	6	1	250	0.912	
225	6	1	70	0.076	
225	6	1	68	0.093	
225	6	1	71	0.075	
226	6	1	95	0.087	
226	6	1	79	0.115	
226	6	1	70	0.121	
226	6	1	69	0.119	
226	6	1	69	0.112	
227	6	1	250	0.357	
227	6	1	250	0.757	
227	6	1	69	0.097	
227	6	1	50	0.063	
227	6	1	51	0.052	
228	6	1	36	0.080	
228	6	1	86	0.074	
228	6	1	47	0.107	
228	6	1	51	0.091	
228	6	1	50	0.108	
229	6	1	250	0.941	
229	6	1	250	0.941	
229	6	1	45	0.073	
229	6	1	70	0.079	
229	6	1	42	0.052	
230	6	1	54	0.070	
230	6	1	58	0.069	
230	6	1	35	0.062	
230	6	1	30	0.071	
230	6	1	30	0.065	
231	6	1	82	0.128	
231	6	1	77	0.141	
231	6	1	71	0.121	
231	6	1	72	0.143	
231	6	1	73	0.122	
232	6	1	250	1.168	
232	6	1	250	0.961	
232	6	1	50	0.074	
232	6	1	69	0.086	
232	6	1	69	0.117	
233	6	1	76	0.138	
233	6	1	74	0.147	
233	6	1	68	0.182	
233	6	1	68	0.165	
233	6	1	68	0.169	
234	6	1	89	0.106	
234	6	1	50	0.128	
234	6	1	69	0.091	
234	6	1	69	0.094	
234	6	1	69	0.101	
235	6	1	250	0.088	
235	6	1	185	0.125	
235	6	1	74	0.101	
235	6	1	38	0.097	
235	6	1	38	0.097	
236	6	1	75	0.091	
236	6	1	75	0.091	
236	6	1	69	0.138	
236	6	1	69	0.093	
236	6	1	69	0.127	
237	6	1	58	0.074	
237	6	1	37	0.071	
237	6	1	27	0.073	
237	6	1	30	0.071	
237	6	1	30	0.067	
238	6	1	144	0.072	
238	6	1	155	0.073	
238	6	1	70	0.096	
238	6	1	48	0.119	
238	6	1	45	0.098	
239	6	1	159	0.072	
239	6	1	124	0.065	
239	6	1	42	0.071	
239	6	1	73	0.104	
239	6	1	71	0.130	
240	6	1	155	0.118	
240	6	1	114	0.076	
240	6	1	72	0.104	
240	6	1	72	0.099	
240	6	1	72	0.145	
241	6	1	46	0.073	
241	6	1	89	0.089	
241	6	1	41	0.070	
241	6	1	72	0.097	
241	6	1	71	0.079	
242	6	1	61	0.070	
242	6	1	96	0.069	
242	6	1	70	0.103	
242	6	1	71	0.101	
242	6	1	39	0.075	
243	6	1	91	0.074	
243	6	1	141	0.074	
243	6	1	34	0.074	
243	6	1	33	0.072	
243	6	1	33	0.075	
244	6	1	104	0.082	
244	6	1	35	0.072	
244	6	1	42	0.067	
244	6	1	40	0.071	
244	6	1	39	0.075	
245	6	1	195	0.074	
245	6	1	250	0.076	
245	6	1	46	0.071	
245	6	1	50	0.059	
245	6	1	70	0.086	
246	6	1	250	1.612	
246	6	1	250	1.521	
246	6	1	34	0.073	
246	6	1	28	0.058	
246	6	1	28	0.044	
247	6	1	86	0.156	
247	6	1	95	0.108	
247	6	1	71	0.150	
247	6	1	69	0.130	
247	6	1	73	0.094	
248	6	1	76	0.125	
248	6	1	77	0.084	
248	6	1	70	0.103	
248	6	1	72	0.087	
248	6	1	41	0.060	
249	6	1	33	0.057	
249	6	1	45	0.065	
249	6	1	27	0.070	
249	6	1	78	0.103	
249	6	1	73	0.103	
250	6	1	250	1.487	
250	6	1	250	1.226	
250	6	1	35	0.060	
250	6	1	42	0.073	
250	6	1	30	0.072	
251	6	1	74	0.082	
251	6	1	81	0.134	
251	6	1	44	0.069	
251	6	1	68	0.122	
251	6	1	69	0.110	
252	6	1	71	0.086	
252	6	1	73	0.110	
252	6	1	70	0.116	
252	6	1	71	0.101	
252	6	1	70	0.116	
253	6	1	112	0.094	
253	6	1	98	0.086	
253	6	1	74	0.086	
253	6	1	73	0.091	
253	6	1	71	0.105	
254	6	1	120	0.079	
254	6	1	94	0.067	
254	6	1	76	0.102	
254	6	1	76	0.104	
254	6	1	75	0.093	
255	6	1	107	0.065	
255	6	1	151	0.071	
255	6	1	44	0.082	
255	6	1	42	0.065	
255	6	1	30	0.064	
256	6	1	250	0.888	
256	6	1	250	1.542	
256	6	1	71	0.101	
256	6	1	70	0.094	
256	6	1	75	0.080	
257	6	1	104	0.122	
257	6	1	98	0.102	
257	6	1	72	0.105	
257	6	1	72	0.105	
257	6	1	70	0.138	
258	6	1	181	0.074	
258	6	1	245	0.084	
258	6	1	39	0.075	
258	6	1	40	0.074	
258	6	1	48	0.075	
259	6	1	250	0.254	
259	6	1	250	0.741	
259	6	1	72	0.147	
259	6	1	79	0.075	
259	6	1	82	0.086	
260	6	1	250	1.235	
260	6	1	250	0.518	
260	6	1	80	0.099	
260	6	1	80	0.079	
260	6	1	82	0.094	
261	6	1	138	0.075	
261	6	1	113	0.101	
261	6	1	72	0.102	
261	6	1	71	0.109	
261	6	1	71	0.085	
262	6	1	250	0.078	
262	6	1	250	0.083	
262	6	1	70	0.083	
262	6	1	32	0.068	
262	6	1	46	0.070	
263	6	1	191	0.075	
263	6	1	234	0.075	
263	6	1	69	0.076	
263	6	1	68	0.114	
263	6	1	69	0.100	
264	6	1	88	0.080	
264	6	1	95	0.083	
264	6	1	70	0.115	
264	6	1	71	0.077	
264	6	1	70	0.085	
265	6	1	50	0.099	
265	6	1	45	0.066	
265	6	1	80	0.086	
265	6	1	39	0.126	
265	6	1	39	0.119	
266	6	1	86	0.069	
266	6	1	150	0.075	
266	6	1	76	0.093	
266	6	1	55	0.068	
266	6	1	76	0.092	
267	6	1	73	0.103	
267	6	1	72	0.110	
267	6	1	69	0.085	
267	6	1	55	0.070	
267	6	1	69	0.076	
268	6	1	250	1.402	
268	6	1	250	1.712	
268	6	1	72	0.091	
268	6	1	73	0.076	
268	6	1	73	0.078	
269	6	1	67	0.074	
269	6	1	103	0.077	
269	6	1	72	0.101	
269	6	1	75	0.102	
269	6	1	72	0.092	
270	6	1	73	0.073	
270	6	1	89	0.121	
270	6	1	69	0.121	
270	6	1	70	0.147	
270	6	1	68	0.173	
271	6	1	42	0.074	
271	6	1	49	0.066	
271	6	1	74	0.091	
271	6	1	76	0.078	
271	6	1	75	0.102	
272	6	1	52	0.071	
272	6	1	53	0.060	
272	6	1	38	0.069	
272	6	1	47	0.074	
272	6	1	50	0.068	
273	6	1	120	0.110	
273	6	1	56	0.075	
273	6	1	71	0.096	
273	6	1	31	0.108	
273	6	1	30	0.100	
274	6	1	72	0.115	
274	6	1	76	0.095	
274	6	1	68	0.167	
274	6	1	68	0.145	
274	6	1	68	0.124	
275	6	1	62	0.056	
275	6	1	66	0.072	
275	6	1	54	0.066	
275	6	1	54	0.069	
275	6	1	55	0.067	
276	6	1	80	0.122	
276	6	1	65	0.080	
276	6	1	40	0.069	
276	6	1	29	0.173	
276	6	1	55	0.072	
277	6	1	94	0.082	
277	6	1	91	0.127	
277	6	1	71	0.114	
277	6	1	69	0.103	
277	6	1	70	0.109	
278	6	1	250	0.084	
278	6	1	250	0.113	
278	6	1	32	0.072	
278	6	1	71	0.110	
278	6	1	72	0.098	
279	6	1	228	0.075	
279	6	1	185	0.074	
279	6	1	56	0.071	
279	6	1	77	0.079	
279	6	1	76	0.086	
280	6	1	85	0.096	
280	6	1	80	0.107	
280	6	1	73	0.112	
280	6	1	73	0.128	
280	6	1	70	0.126	
281	6	1	108	0.064	
281	6	1	106	0.069	
281	6	1	53	0.067	
281	6	1	78	0.088	
281	6	1	36	0.072	
282	6	1	187	0.075	
282	6	1	160	0.072	
282	6	1	78	0.089	
282	6	1	80	0.090	
282	6	1	78	0.088	
283	6	1	250	0.785	
283	6	1	250	0.546	
283	6	1	31	0.066	
283	6	1	33	0.052	
283	6	1	36	0.079	
284	6	1	131	0.071	
284	6	1	140	0.071	
284	6	1	71	0.109	
284	6	1	70	0.103	
284	6	1	70	0.085	
285	6	1	212	0.075	
285	6	1	250	0.079	
285	6	1	39	0.097	
285	6	1	74	0.094	
285	6	1	60	0.065	
286	6	1	200	0.074	
286	6	1	219	0.074	
286	6	1	71	0.105	
286	6	1	76	0.103	
286	6	1	72	0.094	
287	6	1	250	0.192	
287	6	1	250	0.084	
287	6	1	75	0.106	
287	6	1	80	0.081	
287	6	1	75	0.099	
288	6	1	183	0.075	
288	6	1	232	0.071	
288	6	1	72	0.102	
288	6	1	39	0.081	
288	6	1	39	0.085	
289	6	1	103	0.087	
289	6	1	122	0.146	
289	6	1	76	0.096	
289	6	1	78	0.125	
289	6	1	44	0.111	
290	6	1	56	0.074	
290	6	1	126	0.078	
290	6	1	74	0.091	
290	6	1	75	0.102	
290	6	1	74	0.085	
291	6	1	78	0.111	
291	6	1	80	0.131	
291	6	1	70	0.169	
291	6	1	69	0.135	
291	6	1	69	0.136	
292	6	1	79	0.071	
292	6	1	80	0.068	
292	6	1	71	0.122	
292	6	1	59	0.071	
292	6	1	33	0.119	
293	6	1	178	0.077	
293	6	1	83	0.085	
293	6	1	25	0.066	
293	6	1	25	0.069	
293	6	1	25	0.066	
294	6	1	55	0.068	
294	6	1	94	0.071	
294	6	1	88	0.087	
294	6	1	77	0.091	
294	6	1	79	0.085	
295	6	1	161	0.090	
295	6	1	80	0.102	
295	6	1	73	0.077	
295	6	1	74	0.111	
295	6	1	39	0.057	
296	6	1	71	0.126	
296	6	1	72	0.129	
296	6	1	71	0.102	
296	6	1	70	0.145	
296	6	1	71	0.097	
297	6	1	39	0.067	
297	6	1	45	0.074	
297	6	1	34	0.061	
297	6	1	33	0.055	
297	6	1	33	0.065	
298	6	1	66	0.074	
298	6	1	40	0.069	
298	6	1	34	0.068	
298	6	1	73	0.126	
298	6	1	76	0.076	
299	6	1	107	0.089	
299	6	1	99	0.100	
299	6	1	37	0.067	
299	6	1	45	0.068	
299	6	1	73	0.092	
0	7	1	173	0.071	
0	7	1	250	0.084	
0	7	1	47	0.134	
0	7	1	51	0.089	
0	7	1	51	0.089	
1	7	1	171	0.075	
1	7	1	250	0.182	
1	7	1	50	0.111	
1	7	1	50	0.114	
1	7	1	48	0.082	
2	7	1	76	0.074	
2	7	1	65	0.096	
2	7	1	21	0.071	
2	7	1	45	0.095	
2	7	1	44	0.097	
3	7	1	250	0.959	
3	7	1	250	1.552	
3	7	1	43	0.146	
3	7	1	44	0.144	
3	7	1	44	0.135	
4	7	1	49	0.072	
4	7	1	32	0.063	
4	7	1	39	0.071	
4	7	1	39	0.071	
4	7	1	29	0.073	
5	7	1	46	0.458	
5	7	1	46	0.458	
5	7	1	43	0.253	
5	7	1	44	0.209	
5	7	1	43	0.253	
6	7	1	141	0.071	
6	7	1	48	0.062	
6	7	1	50	0.085	
6	7	1	48	0.127	
6	7	1	20	0.058	
7	7	1	40	0.061	
7	7	1	37	0.070	
7	7	1	54	0.077	
7	7	1	49	0.118	
7	7	1	32	0.072	
8	7	1	47	0.193	
8	7	1	46	0.190	
8	7	1	44	0.167	
8	7	1	44	0.167	
8	7	1	44	0.172	
9	7	1	53	0.245	
9	7	1	66	0.326	
9	7	1	44	0.218	
9	7	1	44	0.153	
9	7	1	44	0.145	
10	7	1	47	0.247	
10	7	1	50	0.176	
10	7	1	45	0.151	
10	7	1	43	0.205	
10	7	1	44	0.185	
11	7	1	46	0.304	
11	7	1	49	0.316	
11	7	1	44	0.268	
11	7	1	44	0.268	
11	7	1	44	0.266	
12	7	1	55	0.122	
12	7	1	116	0.083	
12	7	1	46	0.084	
12	7	1	30	0.066	
12	7	1	45	0.101	
13	7	1	51	0.073	
13	7	1	125	0.081	
13	7	1	44	0.116	
13	7	1	44	0.082	
13	7	1	44	0.123	
14	7	1	250	0.260	
14	7	1	250	0.494	
14	7	1	45	0.132	
14	7	1	44	0.085	
14	7	1	44	0.093	
15	7	1	46	0.277	
15	7	1	46	0.215	
15	7	1	46	0.219	
15	7	1	46	0.219	
15	7	1	45	0.149	
16	7	1	250	0.713	
16	7	1	250	0.545	
16	7	1	29	0.083	
16	7	1	29	0.081	
16	7	1	29	0.094	
17	7	1	47	0.288	
17	7	1	47	0.284	
17	7	1	45	0.123	
17	7	1	45	0.164	
17	7	1	44	0.161	
18	7	1	43	0.221	
18	7	1	43	0.156	
18	7	1	43	0.175	
18	7	1	43	0.164	
18	7	1	43	0.175	
19	7	1	70	0.069	
19	7	1	60	0.092	
19	7	1	35	0.114	
19	7	1	39	0.083	
19	7	1	35	0.070	
20	7	1	44	0.229	
20	7	1	44	0.251	
20	7	1	44	0.187	
20	7	1	44	0.203	
20	7	1	44	0.187	
21	7	1	50	0.243	
21	7	1	49	0.234	
21	7	1	47	0.179	
21	7	1	47	0.162	
21	7	1	47	0.209	
22	7	1	250	0.732	
22	7	1	250	0.289	
22	7	1	45	0.131	
22	7	1	45	0.128	
22	7	1	44	0.107	
23	7	1	27	0.066	
23	7	1	103	0.092	
23	7	1	43	0.096	
23	7	1	43	0.082	
23	7	1	43	0.094	
24	7	1	97	0.119	
24	7	1	108	0.108	
24	7	1	51	0.133	
24	7	1	51	0.116	
24	7	1	42	0.068	
25	7	1	114	0.105	
25	7	1	136	0.087	
25	7	1	43	0.185	
25	7	1	43	0.185	
25	7	1	43	0.185	
26	7	1	155	0.110	
26	7	1	234	0.086	
26	7	1	44	0.157	
26	7	1	44	0.172	
26	7	1	44	0.150	
27	7	1	83	0.108	
27	7	1	55	0.175	
27	7	1	44	0.171	
27	7	1	45	0.208	
27	7	1	45	0.187	
28	7	1	44	0.272	
28	7	1	44	0.333	
28	7	1	43	0.185	
28	7	1	44	0.194	
28	7	1	44	0.177	
29	7	1	30	0.050	
29	7	1	30	0.064	
29	7	1	25	0.121	
29	7	1	25	0.130	
29	7	1	25	0.168	
30	7	1	250	0.085	
30	7	1	250	0.908	
30	7	1	52	0.090	
30	7	1	54	0.146	
30	7	1	34	0.071	
31	7	1	212	0.111	
31	7	1	250	0.098	
31	7	1	47	0.110	
31	7	1	46	0.128	
31	7	1	44	0.185	
32	7	1	56	0.213	
32	7	1	105	0.154	
32	7	1	43	0.200	
32	7	1	44	0.188	
32	7	1	44	0.188	
33	7	1	79	0.074	
33	7	1	108	0.073	
33	7	1	23	0.048	
33	7	1	31	0.065	
33	7	1	23	0.072	
34	7	1	52	0.163	
34	7	1	51	0.167	
34	7	1	45	0.126	
34	7	1	45	0.126	
34	7	1	44	0.120	
35	7	1	65	0.070	
35	7	1	148	0.095	
35	7	1	43	0.121	
35	7	1	43	0.103	
35	7	1	43	0.123	
36	7	1	137	0.144	
36	7	1	186	0.123	
36	7	1	43	0.208	
36	7	1	43	0.217	
36	7	1	43	0.223	
37	7	1	250	0.099	
37	7	1	250	0.081	
37	7	1	45	0.082	
37	7	1	45	0.095	
37	7	1	22	0.041	
38	7	1	250	0.813	
38	7	1	250	0.514	
38	7	1	48	0.111	
38	7	1	46	0.095	
38	7	1	21	0.053	
39	7	1	99	0.139	
39	7	1	122	0.115	
39	7	1	43	0.155	
39	7	1	50	0.159	
39	7	1	43	0.155	
40	7	1	43	0.328	
40	7	1	43	0.311	
40	7	1	43	0.384	
40	7	1	43	0.341	
40	7	1	43	0.341	
41	7	1	43	0.231	
41	7	1	43	0.190	
41	7	1	43	0.212	
41	7	1	43	0.189	
41	7	1	43	0.214	
42	7	1	250	1.557	
42	7	1	250	1.574	
42	7	1	43	0.537	
42	7	1	43	0.556	
42	7	1	43	0.556	
43	7	1	98	0.067	
43	7	1	85	0.095	
43	7	1	54	0.085	
43	7	1	63	0.097	
43	7	1	53	0.097	
44	7	1	72	0.075	
44	7	1	83	0.107	
44	7	1	80	0.085	
44	7	1	65	0.088	
44	7	1	48	0.127	
45	7	1	24	0.101	
45	7	1	24	0.142	
45	7	1	21	0.073	
45	7	1	23	0.079	
45	7	1	21	0.057	
46	7	1	92	0.122	
46	7	1	61	0.126	
46	7	1	24	0.066	
46	7	1	49	0.093	
46	7	1	52	0.079	
47	7	1	250	1.171	
47	7	1	250	1.093	
47	7	1	27	0.060	
47	7	1	27	0.039	
47	7	1	27	0.055	
48	7	1	53	0.140	
48	7	1	51	0.160	
48	7	1	21	0.070	
48	7	1	46	0.136	
48	7	1	46	0.078	
49	7	1	67	0.107	
49	7	1	62	0.120	
49	7	1	53	0.109	
49	7	1	45	0.070	
49	7	1	24	0.074	
50	7	1	45	0.145	
50	7	1	46	0.176	
50	7	1	44	0.149	
50	7	1	44	0.122	
50	7	1	44	0.124	
51	7	1	46	0.224	
51	7	1	44	0.232	
51	7	1	81	0.184	
51	7	1	45	0.211	
51	7	1	44	0.120	
52	7	1	51	0.202	
52	7	1	54	0.188	
52	7	1	45	0.119	
52	7	1	44	0.117	
52	7	1	44	0.158	
53	7	1	47	0.167	
53	7	1	45	0.165	
53	7	1	45	0.148	
53	7	1	44	0.173	
53	7	1	45	0.176	
54	7	1	47	0.226	
54	7	1	55	0.162	
54	7	1	44	0.210	
54	7	1	44	0.186	
54	7	1	45	0.139	
55	7	1	73	0.088	
55	7	1	47	0.071	
55	7	1	44	0.095	
55	7	1	44	0.102	
55	7	1	44	0.102	
56	7	1	48	0.151	
56	7	1	47	0.197	
56	7	1	44	0.135	
56	7	1	44	0.114	
56	7	1	44	0.094	
57	7	1	54	0.133	
57	7	1	54	0.141	
57	7	1	18	0.474	
57	7	1	47	0.081	
57	7	1	51	0.115	
58	7	1	71	0.106	
58	7	1	88	0.067	
58	7	1	34	0.055	
58	7	1	46	0.070	
58	7	1	58	0.077	
59	7	1	250	0.091	
59	7	1	250	0.086	
59	7	1	35	0.073	
59	7	1	35	0.069	
59	7	1	48	0.107	
60	7	1	95	0.090	
60	7	1	109	0.076	
60	7	1	21	0.075	
60	7	1	21	0.075	
60	7	1	21	0.075	
61	7	1	43	0.399	
61	7	1	43	0.399	
61	7	1	43	0.356	
61	7	1	43	0.356	
61	7	1	43	0.374	
62	7	1	166	0.062	
62	7	1	197	0.072	
62	7	1	52	0.082	
62	7	1	21	0.062	
62	7	1	52	0.082	
63	7	1	250	0.095	
63	7	1	250	0.464	
63	7	1	24	0.063	
63	7	1	51	0.107	
63	7	1	50	0.152	
64	7	1	110	0.140	
64	7	1	52	0.131	
64	7	1	44	0.094	
64	7	1	45	0.092	
64	7	1	44	0.102	
65	7	1	44	0.223	
65	7	1	44	0.223	
65	7	1	44	0.209	
65	7	1	44	0.164	
65	7	1	44	0.209	
66	7	1	81	0.072	
66	7	1	167	0.085	
66	7	1	45	0.132	
66	7	1	45	0.154	
66	7	1	45	0.142	
67	7	1	43	0.376	
67	7	1	43	0.376	
67	7	1	43	0.321	
67	7	1	44	0.321	
67	7	1	44	0.321	
68	7	1	187	0.092	
68	7	1	59	0.218	
68	7	1	22	0.059	
68	7	1	51	0.114	
68	7	1	20	0.072	
69	7	1	250	0.847	
69	7	1	250	1.570	
69	7	1	50	0.109	
69	7	1	45	0.099	
69	7	1	48	0.084	
70	7	1	49	0.230	
70	7	1	48	0.278	
70	7	1	46	0.189	
70	7	1	45	0.101	
70	7	1	47	0.157	
71	7	1	77	0.136	
71	7	1	113	0.136	
71	7	1	43	0.121	
71	7	1	43	0.121	
71	7	1	43	0.122	
72	7	1	44	0.190	
72	7	1	46	0.231	
72	7	1	43	0.255	
72	7	1	43	0.243	
72	7	1	43	0.255	
73	7	1	101	0.099	
73	7	1	66	0.140	
73	7	1	24	0.061	
73	7	1	24	0.068	
73	7	1	48	0.097	
74	7	1	250	0.122	
74	7	1	250	0.397	
74	7	1	44	0.084	
74	7	1	44	0.082	
74	7	1	44	0.137	
75	7	1	43	0.387	
75	7	1	43	0.365	
75	7	1	43	0.394	
75	7	1	43	0.373	
75	7	1	43	0.394	
76	7	1	250	1.090	
76	7	1	250	0.966	
76	7	1	44	0.128	
76	7	1	43	0.120	
76	7	1	45	0.135	
77	7	1	250	1.052	
77	7	1	211	0.064	
77	7	1	43	0.135	
77	7	1	44	0.107	
77	7	1	43	0.098	
78	7	1	234	0.079	
78	7	1	123	0.108	
78	7	1	46	0.098	
78	7	1	48	0.155	
78	7	1	88	0.127	
79	7	1	250	0.670	
79	7	1	250	1.220	
79	7	1	43	0.136	
79	7	1	44	0.102	
79	7	1	43	0.125	
80	7	1	54	0.114	
80	7	1	66	0.080	
80	7	1	48	0.078	
80	7	1	51	0.106	
80	7	1	24	0.117	
81	7	1	87	0.113	
81	7	1	86	0.144	
81	7	1	45	0.170	
81	7	1	44	0.148	
81	7	1	44	0.160	
82	7	1	102	0.074	
82	7	1	102	0.067	
82	7	1	45	0.087	
82	7	1	23	0.069	
82	7	1	45	0.082	
83	7	1	60	0.236	
83	7	1	59	0.236	
83	7	1	46	0.207	
83	7	1	46	0.207	
83	7	1	46	0.207	
84	7	1	48	0.138	
84	7	1	46	0.181	
84	7	1	44	0.135	
84	7	1	44	0.128	
84	7	1	44	0.157	
85	7	1	24	0.072	
85	7	1	25	0.087	
85	7	1	59	0.109	
85	7	1	46	0.081	
85	7	1	21	0.091	
86	7	1	59	0.075	
86	7	1	35	0.075	
86	7	1	21	0.061	
86	7	1	47	0.085	
86	7	1	51	0.076	
87	7	1	79	0.255	
87	7	1	54	0.205	
87	7	1	44	0.104	
87	7	1	44	0.125	
87	7	1	44	0.130	
88	7	1	171	0.224	
88	7	1	250	0.229	
88	7	1	44	0.227	
88	7	1	44	0.231	
88	7	1	44	0.240	
89	7	1	224	0.091	
89	7	1	168	0.078	
89	7	1	45	0.093	
89	7	1	67	0.097	
89	7	1	89	0.083	
90	7	1	191	0.214	
90	7	1	72	0.075	
90	7	1	44	0.078	
90	7	1	44	0.145	
90	7	1	43	0.165	
91	7	1	162	0.154	
91	7	1	250	0.110	
91	7	1	46	0.169	
91	7	1	46	0.162	
91	7	1	46	0.162	
92	7	1	159	0.111	
92	7	1	124	0.170	
92	7	1	43	0.155	
92	7	1	21	0.051	
92	7	1	45	0.126	
93	7	1	43	0.809	
93	7	1	43	0.809	
93	7	1	43	0.820	
93	7	1	43	0.820	
93	7	1	43	0.820	
94	7	1	43	0.424	
94	7	1	43	0.424	
94	7	1	43	0.405	
94	7	1	43	0.405	
94	7	1	43	0.404	
95	7	1	45	0.172	
95	7	1	46	0.155	
95	7	1	43	0.117	
95	7	1	43	0.194	
95	7	1	44	0.192	
96	7	1	120	0.108	
96	7	1	162	0.080	
96	7	1	47	0.083	
96	7	1	49	0.117	
96	7	1	50	0.094	
97	7	1	72	0.075	
97	7	1	65	0.119	
97	7	1	25	0.063	
97	7	1	45	0.090	
97	7	1	48	0.113	
98	7	1	170	0.092	
98	7	1	142	0.073	
98	7	1	45	0.100	
98	7	1	44	0.087	
98	7	1	20	0.049	
99	7	1	85	0.127	
99	7	1	76	0.070	
99	7	1	56	0.076	
99	7	1	49	0.090	
99	7	1	59	0.153	
100	7	1	44	0.183	
100	7	1	44	0.147	
100	7	1	44	0.175	
100	7	1	44	0.155	
100	7	1	44	0.175	
101	7	1	48	0.211	
101	7	1	49	0.207	
101	7	1	45	0.128	
101	7	1	44	0.188	
101	7	1	44	0.204	
102	7	1	46	0.147	
102	7	1	49	0.152	
102	7	1	44	0.148	
102	7	1	44	0.171	
102	7	1	45	0.138	
103	7	1	250	0.132	
103	7	1	250	0.080	
103	7	1	51	0.120	
103	7	1	50	0.105	
103	7	1	50	0.103	
104	7	1	250	0.176	
104	7	1	250	0.111	
104	7	1	46	0.084	
104	7	1	44	0.142	
104	7	1	58	0.086	
105	7	1	250	0.939	
105	7	1	250	1.567	
105	7	1	25	0.094	
105	7	1	25	0.076	
105	7	1	25	0.076	
106	7	1	121	0.074	
106	7	1	52	0.133	
106	7	1	44	0.131	
106	7	1	46	0.124	
106	7	1	45	0.126	
107	7	1	250	0.099	
107	7	1	250	1.362	
107	7	1	46	0.100	
107	7	1	48	0.156	
107	7	1	19	0.070	
108	7	1	44	0.209	
108	7	1	43	0.254	
108	7	1	43	0.183	
108	7	1	44	0.154	
108	7	1	44	0.155	
109	7	1	51	0.157	
109	7	1	49	0.172	
109	7	1	45	0.144	
109	7	1	45	0.123	
109	7	1	47	0.132	
110	7	1	53	0.105	
110	7	1	59	0.095	
110	7	1	49	0.134	
110	7	1	53	0.167	
110	7	1	47	0.125	
111	7	1	166	0.074	
111	7	1	104	0.070	
111	7	1	71	0.077	
111	7	1	108	0.077	
111	7	1	40	0.074	
112	7	1	52	0.073	
112	7	1	174	0.074	
112	7	1	24	0.073	
112	7	1	24	0.073	
112	7	1	25	0.072	
113	7	1	43	0.070	
113	7	1	41	0.047	
113	7	1	30	0.075	
113	7	1	53	0.082	
113	7	1	30	0.071	
114	7	1	26	0.066	
114	7	1	25	0.058	
114	7	1	28	0.068	
114	7	1	27	0.090	
114	7	1	51	0.085	
115	7	1	50	0.106	
115	7	1	46	0.116	
115	7	1	44	0.110	
115	7	1	44	0.098	
115	7	1	44	0.127	
116	7	1	250	1.193	
116	7	1	250	0.938	
116	7	1	44	0.085	
116	7	1	44	0.113	
116	7	1	24	0.053	
117	7	1	250	0.135	
117	7	1	250	0.262	
117	7	1	34	0.069	
117	7	1	25	0.060	
117	7	1	74	0.083	
118	7	1	77	0.105	
118	7	1	74	0.107	
118	7	1	62	0.067	
118	7	1	57	0.115	
118	7	1	24	0.074	
119	7	1	82	0.071	
119	7	1	132	0.063	
119	7	1	25	0.060	
119	7	1	35	0.073	
119	7	1	40	0.075	
120	7	1	250	0.088	
120	7	1	182	0.072	
120	7	1	48	0.106	
120	7	1	51	0.101	
120	7	1	49	0.096	
121	7	1	250	0.099	
121	7	1	250	0.085	
121	7	1	51	0.133	
121	7	1	51	0.113	
121	7	1	53	0.108	
122	7	1	35	0.065	
122	7	1	38	0.075	
122	7	1	46	0.167	
122	7	1	46	0.153	
122	7	1	45	0.099	
123	7	1	75	0.065	
123	7	1	88	0.074	
123	7	1	37	0.063	
123	7	1	52	0.084	
123	7	1	39	0.047	
124	7	1	249	0.118	
124	7	1	250	0.086	
124	7	1	52	0.175	
124	7	1	50	0.121	
124	7	1	50	0.119	
125	7	1	56	0.119	
125	7	1	99	0.104	
125	7	1	17	0.364	
125	7	1	51	0.153	
125	7	1	47	0.100	
126	7	1	169	0.104	
126	7	1	102	0.077	
126	7	1	46	0.095	
126	7	1	46	0.112	
126	7	1	46	0.114	
127	7	1	214	0.077	
127	7	1	184	0.072	
127	7	1	36	0.061	
127	7	1	32	0.052	
127	7	1	34	0.065	
128	7	1	47	0.269	
128	7	1	45	0.297	
