Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
213	6	1	111	0.069	
214	6	1	250	0.136	
214	6	1	250	0.077	
214	6	1	114	0.062	
214	6	1	100	0.068	
214	6	1	104	0.081	
215	6	1	250	0.119	
215	6	1	250	0.119	
215	6	1	83	0.087	
215	6	1	90	0.104	
215	6	1	84	0.081	
216	6	1	250	0.125	
216	6	1	250	0.127	
216	6	1	82	0.111	
216	6	1	74	0.147	
216	6	1	79	0.068	
217	6	1	250	0.112	
217	6	1	250	0.127	
217	6	1	95	0.101	
217	6	1	74	0.110	
217	6	1	28	0.278	
218	6	1	250	0.082	
218	6	1	250	0.073	
218	6	1	94	0.071	
218	6	1	98	0.054	
218	6	1	96	0.071	
219	6	1	250	0.110	
219	6	1	250	0.069	
219	6	1	74	0.076	
219	6	1	80	0.092	
219	6	1	89	0.088	
220	6	1	250	0.091	
220	6	1	250	0.119	
220	6	1	48	0.053	
220	6	1	58	0.081	
220	6	1	60	0.083	
221	6	1	250	0.150	
221	6	1	250	0.111	
221	6	1	82	0.052	
221	6	1	83	0.055	
221	6	1	82	0.053	
222	6	1	250	0.154	
222	6	1	250	0.125	
222	6	1	78	0.044	
222	6	1	78	0.065	
222	6	1	72	0.087	
223	6	1	250	0.113	
223	6	1	250	0.134	
223	6	1	97	0.093	
223	6	1	94	0.113	
223	6	1	91	0.098	
224	6	1	250	0.115	
224	6	1	250	0.084	
224	6	1	41	0.130	
224	6	1	76	0.091	
224	6	1	80	0.113	
225	6	1	250	0.079	
225	6	1	250	0.066	
225	6	1	88	0.097	
225	6	1	84	0.069	
225	6	1	83	0.088	
226	6	1	224	0.061	
226	6	1	250	0.077	
226	6	1	90	0.109	
226	6	1	74	0.123	
226	6	1	73	0.136	
227	6	1	250	0.110	
227	6	1	250	0.110	
227	6	1	129	0.050	
227	6	0	57	0.022	
227	6	1	94	0.069	
228	6	1	250	0.141	
228	6	1	250	0.074	
228	6	1	85	0.071	
228	6	1	85	0.086	
228	6	1	87	0.062	
229	6	1	250	0.138	
229	6	1	250	0.110	
229	6	1	92	0.064	
229	6	1	93	0.050	
229	6	1	79	0.065	
230	6	1	250	0.086	
230	6	1	250	0.075	
230	6	1	80	0.078	
230	6	1	88	0.068	
230	6	1	82	0.105	
231	6	1	250	0.113	
231	6	1	250	0.153	
231	6	1	78	0.146	
231	6	1	76	0.162	
231	6	1	77	0.133	
232	6	1	250	0.109	
232	6	1	250	0.126	
232	6	1	71	0.116	
232	6	1	88	0.059	
232	6	1	72	0.103	
233	6	1	116	0.235	
233	6	1	118	0.210	
233	6	1	71	0.139	
233	6	1	70	0.176	
233	6	1	70	0.226	
234	6	1	250	0.102	
234	6	1	250	0.160	
234	6	1	82	0.089	
234	6	1	80	0.129	
234	6	1	78	0.122	
235	6	1	250	0.063	
235	6	1	250	0.058	
235	6	1	77	0.113	
235	6	1	84	0.095	
235	6	1	95	0.087	
236	6	1	250	0.086	
236	6	1	250	0.144	
236	6	1	72	0.179	
236	6	1	72	0.179	
236	6	1	76	0.175	
237	6	1	250	0.121	
237	6	1	250	0.063	
237	6	1	89	0.068	
237	6	1	101	0.068	
237	6	1	36	0.117	
238	6	1	250	0.115	
238	6	1	250	0.123	
238	6	1	94	0.101	
238	6	1	60	0.106	
238	6	1	65	0.070	
239	6	1	250	0.195	
239	6	1	250	0.171	
239	6	1	81	0.105	
239	6	1	75	0.137	
239	6	1	79	0.106	
240	6	1	123	0.090	
240	6	1	164	0.107	
240	6	1	75	0.133	
240	6	1	74	0.127	
240	6	1	74	0.162	
241	6	1	250	0.121	
241	6	1	250	0.121	
241	6	1	85	0.088	
241	6	1	44	0.064	
241	6	1	89	0.071	
242	6	1	250	0.099	
242	6	1	250	0.237	
242	6	1	100	0.091	
242	6	1	77	0.068	
242	6	1	100	0.075	
243	6	1	250	0.068	
243	6	1	250	0.102	
243	6	1	102	0.049	
243	6	1	93	0.058	
243	6	1	117	0.062	
244	6	1	250	0.110	
244	6	1	250	0.056	
244	6	1	98	0.032	
244	6	1	84	0.074	
244	6	1	94	0.056	
245	6	1	250	0.070	
245	6	1	250	0.085	
245	6	1	83	0.078	
245	6	1	91	0.081	
245	6	1	113	0.081	
246	6	1	250	0.109	
246	6	1	250	0.088	
246	6	1	89	0.071	
246	6	1	107	0.052	
246	6	1	128	0.079	
247	6	1	250	0.117	
247	6	1	119	0.161	
247	6	1	78	0.092	
247	6	1	77	0.095	
247	6	1	77	0.112	
248	6	1	250	0.113	
248	6	1	250	0.068	
248	6	1	78	0.088	
248	6	1	80	0.070	
248	6	1	88	0.084	
249	6	1	250	0.065	
249	6	1	209	0.065	
249	6	1	35	0.052	
249	6	1	92	0.049	
249	6	1	78	0.087	
250	6	1	250	0.089	
250	6	1	250	0.073	
250	6	1	144	0.045	
250	6	1	106	0.047	
250	6	1	137	0.037	
251	6	1	250	0.138	
251	6	1	250	0.162	
251	6	1	77	0.059	
251	6	1	73	0.101	
251	6	1	72	0.108	
252	6	1	250	0.048	
252	6	1	250	0.133	
252	6	1	73	0.102	
252	6	1	74	0.079	
252	6	1	75	0.079	
253	6	1	36	0.185	
253	6	1	250	0.163	
253	6	1	112	0.092	
253	6	1	79	0.085	
253	6	1	104	0.078	
254	6	1	250	0.138	
254	6	1	250	0.102	
254	6	1	77	0.101	
254	6	1	84	0.086	
254	6	1	78	0.098	
255	6	1	250	0.071	
255	6	1	37	0.076	
255	6	1	81	0.079	
255	6	1	79	0.063	
255	6	1	103	0.070	
256	6	1	250	0.086	
256	6	1	250	0.112	
256	6	1	97	0.081	
256	6	1	81	0.069	
256	6	1	82	0.058	
257	6	1	250	0.111	
257	6	1	250	0.134	
257	6	1	74	0.109	
257	6	1	72	0.109	
257	6	1	71	0.140	
258	6	1	250	0.121	
258	6	1	250	0.064	
258	6	1	116	0.065	
258	6	1	110	0.055	
258	6	1	129	0.063	
259	6	1	128	0.093	
259	6	1	250	0.128	
259	6	1	80	0.091	
259	6	1	69	0.169	
259	6	1	80	0.097	
260	6	1	250	0.139	
260	6	1	250	0.104	
260	6	1	91	0.090	
260	6	1	105	0.101	
260	6	1	125	0.058	
261	6	1	250	0.142	
261	6	1	250	0.107	
261	6	1	79	0.076	
261	6	1	83	0.099	
261	6	1	79	0.108	
262	6	1	250	0.149	
262	6	1	250	0.097	
262	6	1	97	0.075	
262	6	1	93	0.067	
262	6	1	113	0.065	
263	6	1	250	0.121	
263	6	1	250	0.085	
263	6	1	81	0.104	
263	6	1	75	0.104	
263	6	1	91	0.084	
264	6	1	250	0.147	
264	6	1	250	0.145	
264	6	1	79	0.066	
264	6	1	77	0.075	
264	6	1	98	0.077	
265	6	1	250	0.100	
265	6	1	250	0.110	
265	6	1	44	0.056	
265	6	1	93	0.065	
265	6	1	97	0.056	
266	6	1	250	0.105	
266	6	1	250	0.103	
266	6	1	109	0.075	
266	6	1	95	0.072	
266	6	1	98	0.081	
267	6	1	250	0.088	
267	6	1	250	0.084	
267	6	1	82	0.088	
267	6	1	90	0.076	
267	6	1	80	0.089	
268	6	1	250	0.079	
268	6	1	250	0.154	
268	6	1	93	0.088	
268	6	1	101	0.073	
268	6	1	81	0.093	
269	6	1	250	0.080	
269	6	1	250	0.053	
269	6	1	82	0.095	
269	6	1	80	0.114	
269	6	1	83	0.100	
270	6	1	55	0.107	
270	6	1	97	0.172	
270	6	1	69	0.142	
270	6	1	70	0.135	
270	6	1	69	0.139	
271	6	1	250	0.106	
271	6	1	250	0.109	
271	6	1	118	0.072	
271	6	1	100	0.091	
271	6	1	94	0.089	
272	6	1	250	0.106	
272	6	1	250	0.081	
272	6	1	185	0.057	
272	6	1	164	0.063	
272	6	1	74	0.059	
273	6	1	250	0.043	
273	6	1	250	0.091	
273	6	1	166	0.077	
273	6	1	172	0.083	
273	6	1	164	0.078	
274	6	1	250	0.110	
274	6	1	168	0.172	
274	6	1	71	0.145	
274	6	1	70	0.151	
274	6	1	70	0.139	
275	6	1	250	0.126	
275	6	1	250	0.174	
275	6	1	99	0.055	
275	6	1	117	0.056	
275	6	1	97	0.061	
276	6	1	250	0.134	
276	6	1	250	0.115	
276	6	1	99	0.069	
276	6	1	108	0.092	
276	6	1	91	0.085	
277	6	1	250	0.090	
277	6	1	250	0.134	
277	6	1	81	0.125	
277	6	1	85	0.062	
277	6	1	82	0.097	
278	6	1	250	0.116	
278	6	1	250	0.117	
278	6	1	101	0.106	
278	6	1	98	0.067	
278	6	1	111	0.073	
279	6	1	250	0.088	
279	6	1	250	0.100	
279	6	1	115	0.069	
279	6	1	108	0.054	
279	6	1	104	0.060	
280	6	1	250	0.175	
280	6	1	250	0.093	
280	6	1	131	0.039	
280	6	1	90	0.107	
280	6	1	84	0.105	
281	6	1	250	0.187	
281	6	1	250	0.109	
281	6	1	146	0.056	
281	6	1	250	0.063	
281	6	1	250	0.055	
282	6	1	250	0.143	
282	6	1	250	0.127	
282	6	1	120	0.065	
282	6	1	104	0.087	
282	6	1	105	0.105	
283	6	1	250	0.137	
283	6	1	250	0.113	
283	6	1	51	0.067	
283	6	1	47	0.055	
283	6	1	47	0.044	
284	6	1	250	0.100	
284	6	1	250	0.155	
284	6	1	75	0.106	
284	6	1	75	0.112	
284	6	1	80	0.103	
285	6	1	250	0.219	
285	6	1	250	0.127	
285	6	1	129	0.052	
285	6	1	110	0.047	
285	6	1	49	0.055	
286	6	1	250	0.161	
286	6	1	250	0.126	
286	6	1	75	0.080	
286	6	1	80	0.096	
286	6	1	80	0.096	
287	6	1	250	0.183	
287	6	1	250	0.080	
287	6	1	60	0.108	
287	6	1	92	0.049	
287	6	1	113	0.070	
288	6	1	250	0.084	
288	6	1	250	0.110	
288	6	1	54	0.075	
288	6	1	93	0.063	
288	6	1	98	0.083	
289	6	1	250	0.110	
289	6	1	231	0.078	
289	6	1	93	0.066	
289	6	1	40	0.142	
289	6	1	92	0.089	
290	6	1	250	0.064	
290	6	1	250	0.090	
290	6	1	99	0.065	
290	6	1	93	0.055	
290	6	1	111	0.067	
291	6	1	72	0.255	
291	6	1	72	0.208	
291	6	1	81	0.218	
291	6	1	85	0.218	
291	6	1	84	0.152	
292	6	1	250	0.164	
292	6	1	123	0.066	
292	6	1	89	0.089	
292	6	1	82	0.082	
292	6	1	78	0.088	
293	6	1	250	0.074	
293	6	1	250	0.048	
293	6	1	104	0.075	
293	6	1	46	0.099	
293	6	1	106	0.053	
294	6	1	250	0.093	
294	6	1	250	0.119	
294	6	1	110	0.061	
294	6	1	115	0.084	
294	6	1	113	0.076	
295	6	1	250	0.120	
295	6	1	250	0.118	
295	6	1	81	0.089	
295	6	1	98	0.096	
295	6	1	95	0.047	
296	6	1	250	0.166	
296	6	1	250	0.118	
296	6	1	78	0.123	
296	6	1	73	0.124	
296	6	1	74	0.115	
297	6	1	250	0.064	
297	6	1	250	0.111	
297	6	1	116	0.056	
297	6	1	132	0.034	
297	6	1	128	0.059	
298	6	1	250	0.117	
298	6	1	250	0.095	
298	6	1	90	0.067	
298	6	1	90	0.104	
298	6	1	84	0.076	
299	6	1	250	0.128	
299	6	1	250	0.077	
299	6	1	93	0.060	
299	6	1	65	0.103	
299	6	1	80	0.067	
0	7	1	198	0.060	
0	7	1	209	0.099	
0	7	1	58	0.101	
0	7	1	52	0.090	
0	7	1	57	0.109	
1	7	1	250	0.094	
1	7	1	250	0.138	
1	7	1	134	0.062	
1	7	1	54	0.193	
1	7	1	219	0.098	
2	7	1	250	0.066	
2	7	1	250	0.056	
2	7	1	96	0.072	
2	7	0	35	0.000	
2	7	1	55	0.095	
3	7	1	112	0.061	
3	7	1	152	0.096	
3	7	1	44	0.251	
3	7	1	45	0.258	
3	7	1	44	0.212	
4	7	0	217	0.033	
4	7	1	250	0.058	
4	7	1	114	0.075	
4	7	1	71	0.034	
4	7	0	45	0.000	
5	7	1	46	0.178	
5	7	1	46	0.178	
5	7	1	44	0.200	
5	7	1	44	0.200	
5	7	1	44	0.200	
6	7	1	250	0.130	
6	7	1	250	0.123	
6	7	1	57	0.125	
6	7	1	61	0.088	
6	7	1	52	0.101	
7	7	1	250	0.084	
7	7	1	219	0.054	
7	7	1	135	0.076	
7	7	1	123	0.080	
7	7	1	51	0.114	
8	7	1	132	0.118	
8	7	1	205	0.067	
8	7	1	47	0.172	
8	7	1	52	0.149	
8	7	1	46	0.170	
9	7	1	159	0.184	
9	7	1	46	0.131	
9	7	1	44	0.285	
9	7	1	44	0.204	
9	7	1	44	0.240	
10	7	1	226	0.130	
10	7	1	250	0.125	
10	7	1	46	0.233	
10	7	1	46	0.238	
10	7	1	46	0.197	
11	7	1	90	0.156	
11	7	1	89	0.156	
11	7	1	46	0.150	
11	7	1	46	0.150	
11	7	1	46	0.150	
12	7	1	250	0.082	
12	7	1	250	0.065	
12	7	1	250	0.036	
12	7	1	193	0.046	
12	7	1	128	0.063	
13	7	1	113	0.111	
13	7	1	150	0.074	
13	7	1	47	0.123	
13	7	1	48	0.134	
13	7	1	52	0.134	
14	7	1	165	0.128	
14	7	1	250	0.112	
14	7	1	51	0.178	
14	7	1	61	0.081	
14	7	1	53	0.173	
15	7	1	53	0.267	
15	7	1	250	0.073	
15	7	1	48	0.274	
15	7	1	45	0.242	
15	7	1	46	0.243	
16	7	1	250	0.130	
16	7	1	194	0.107	
16	7	1	51	0.136	
16	7	1	55	0.125	
16	7	1	51	0.158	
17	7	1	98	0.328	
17	7	1	102	0.221	
17	7	1	48	0.249	
17	7	1	47	0.205	
17	7	1	47	0.253	
18	7	1	47	0.285	
18	7	1	47	0.285	
18	7	1	43	0.284	
18	7	1	43	0.284	
18	7	1	44	0.267	
19	7	1	250	0.065	
19	7	1	250	0.050	
19	7	1	57	0.091	
19	7	1	35	0.098	
19	7	1	53	0.119	
20	7	1	208	0.361	
20	7	1	71	0.255	
20	7	1	45	0.273	
20	7	1	45	0.336	
20	7	1	45	0.273	
21	7	1	51	0.226	
21	7	1	54	0.211	
21	7	1	48	0.195	
21	7	1	47	0.197	
21	7	1	50	0.238	
22	7	1	250	0.129	
22	7	1	250	0.077	
22	7	1	52	0.135	
22	7	1	48	0.109	
22	7	1	52	0.129	
23	7	1	250	0.151	
23	7	1	250	0.105	
23	7	1	55	0.068	
23	7	0	27	0.028	
23	7	1	27	0.179	
24	7	1	250	0.151	
24	7	1	250	0.155	
24	7	1	59	0.122	
24	7	1	61	0.104	
24	7	1	62	0.155	
25	7	1	190	0.260	
25	7	1	94	0.252	
25	7	1	43	0.264	
25	7	1	43	0.264	
25	7	1	43	0.264	
26	7	1	122	0.090	
26	7	1	250	0.092	
26	7	1	48	0.178	
26	7	1	45	0.191	
26	7	1	47	0.218	
27	7	1	117	0.222	
27	7	1	127	0.217	
27	7	1	45	0.186	
27	7	1	45	0.178	
27	7	1	45	0.179	
28	7	1	52	0.406	
28	7	1	49	0.385	
28	7	1	44	0.134	
28	7	1	44	0.220	
28	7	1	44	0.256	
29	7	1	30	0.090	
29	7	1	250	0.124	
29	7	1	31	0.012	
29	7	1	31	0.012	
29	7	1	39	0.027	
30	7	1	250	0.085	
30	7	1	250	0.137	
30	7	1	58	0.095	
30	7	1	61	0.166	
30	7	1	57	0.134	
31	7	1	62	0.318	
31	7	1	54	0.227	
31	7	1	44	0.219	
31	7	1	44	0.184	
31	7	1	45	0.215	
32	7	1	110	0.109	
32	7	1	202	0.075	
32	7	1	47	0.192	
32	7	1	46	0.130	
32	7	1	47	0.131	
33	7	1	250	0.077	
33	7	1	191	0.077	
33	7	1	36	0.088	
33	7	1	34	0.082	
33	7	1	46	0.048	
34	7	1	168	0.101	
34	7	1	187	0.096	
34	7	1	47	0.200	
34	7	1	45	0.200	
34	7	1	47	0.214	
35	7	1	250	0.078	
35	7	1	250	0.066	
35	7	1	52	0.082	
35	7	1	48	0.069	
35	7	1	49	0.069	
36	7	1	155	0.107	
36	7	1	123	0.116	
36	7	1	44	0.210	
36	7	1	44	0.156	
36	7	1	44	0.210	
37	7	1	250	0.113	
37	7	1	250	0.097	
37	7	1	69	0.108	
37	7	1	63	0.114	
37	7	1	85	0.093	
38	7	1	250	0.098	
38	7	1	250	0.096	
38	7	1	57	0.130	
38	7	1	70	0.106	
38	7	1	152	0.052	
39	7	1	47	0.092	
39	7	1	76	0.113	
39	7	1	44	0.102	
39	7	1	46	0.082	
39	7	1	48	0.091	
40	7	1	45	0.276	
40	7	1	45	0.357	
40	7	1	43	0.354	
40	7	1	43	0.379	
40	7	1	43	0.368	
41	7	1	46	0.427	
41	7	1	46	0.408	
41	7	1	93	0.176	
41	7	1	154	0.097	
41	7	1	154	0.264	
42	7	1	45	0.665	
42	7	1	45	0.665	
42	7	1	133	0.499	
42	7	1	66	0.696	
42	7	1	246	0.170	
43	7	1	250	0.124	
43	7	1	250	0.161	
43	7	1	88	0.086	
43	7	1	64	0.082	
43	7	1	66	0.088	
44	7	1	250	0.110	
44	7	1	250	0.075	
44	7	1	76	0.032	
44	7	1	120	0.063	
44	7	1	90	0.064	
45	7	1	250	0.082	
45	7	1	250	0.162	
45	7	1	56	0.095	
45	7	1	62	0.114	
45	7	1	190	0.078	
46	7	1	250	0.078	
46	7	1	250	0.076	
46	7	1	84	0.048	
46	7	1	58	0.071	
46	7	1	118	0.059	
47	7	1	85	0.065	
47	7	1	90	0.087	
47	7	1	34	0.035	
47	7	1	32	0.007	
47	7	1	42	0.031	
48	7	1	250	0.157	
48	7	1	250	0.079	
48	7	1	51	0.160	
48	7	1	52	0.100	
48	7	1	50	0.147	
49	7	1	250	0.089	
49	7	1	250	0.082	
49	7	1	120	0.105	
49	7	1	181	0.105	
49	7	1	71	0.074	
50	7	1	99	0.262	
50	7	1	96	0.321	
50	7	1	245	0.365	
50	7	1	176	0.164	
50	7	1	72	0.184	
51	7	1	49	0.187	
51	7	1	48	0.241	
51	7	1	46	0.267	
51	7	1	46	0.302	
51	7	1	50	0.240	
52	7	1	56	0.320	
52	7	1	57	0.303	
52	7	1	47	0.219	
52	7	1	49	0.240	
52	7	1	47	0.175	
53	7	1	250	0.081	
53	7	1	250	0.112	
53	7	1	46	0.130	
53	7	1	46	0.154	
53	7	1	45	0.141	
54	7	1	209	0.087	
54	7	1	164	0.173	
54	7	1	45	0.199	
54	7	1	47	0.368	
54	7	1	45	0.221	
55	7	1	250	0.161	
55	7	1	250	0.079	
55	7	1	72	0.114	
55	7	1	103	0.086	
55	7	1	86	0.067	
56	7	1	101	0.330	
56	7	1	240	0.195	
56	7	1	46	0.172	
56	7	1	48	0.192	
56	7	1	47	0.218	
57	7	1	119	0.116	
57	7	1	120	0.109	
57	7	1	61	0.119	
57	7	1	66	0.073	
57	7	1	57	0.125	
58	7	1	31	0.143	
58	7	1	250	0.062	
58	7	1	67	0.121	
58	7	1	76	0.101	
58	7	1	71	0.064	
59	7	1	250	0.168	
59	7	1	250	0.149	
59	7	1	58	0.061	
59	7	1	74	0.044	
59	7	1	74	0.098	
60	7	1	250	0.116	
60	7	1	250	0.081	
60	7	1	250	0.076	
60	7	1	67	0.068	
60	7	1	187	0.068	
61	7	1	45	0.407	
61	7	1	45	0.407	
61	7	1	47	0.368	
61	7	1	47	0.368	
61	7	1	47	0.368	
62	7	0	191	0.015	
62	7	0	183	0.024	
62	7	0	164	0.000	
62	7	1	250	0.052	
62	7	1	158	0.049	
63	7	1	226	0.087	
63	7	1	250	0.155	
63	7	1	51	0.142	
63	7	1	55	0.127	
63	7	1	52	0.054	
64	7	1	250	0.071	
64	7	1	69	0.155	
64	7	1	45	0.139	
64	7	1	45	0.142	
64	7	1	44	0.115	
65	7	1	46	0.205	
65	7	1	46	0.238	
65	7	1	44	0.173	
65	7	1	43	0.171	
65	7	1	44	0.173	
66	7	1	250	0.071	
66	7	1	250	0.115	
66	7	1	48	0.131	
66	7	1	50	0.131	
66	7	1	49	0.131	
67	7	1	45	0.393	
67	7	1	45	0.393	
67	7	1	46	0.355	
67	7	1	46	0.319	
67	7	1	46	0.319	
68	7	1	229	0.165	
68	7	1	224	0.167	
68	7	1	52	0.121	
68	7	1	51	0.128	
68	7	1	186	0.110	
69	7	1	250	0.111	
69	7	1	250	0.143	
69	7	1	58	0.167	
69	7	1	73	0.073	
69	7	1	112	0.087	
70	7	1	59	0.090	
70	7	1	65	0.129	
70	7	1	47	0.190	
70	7	1	46	0.147	
70	7	1	48	0.171	
71	7	1	193	0.187	
71	7	1	222	0.157	
71	7	1	48	0.107	
71	7	1	48	0.220	
71	7	1	47	0.107	
72	7	1	45	0.251	
72	7	1	45	0.291	
72	7	1	49	0.242	
72	7	1	49	0.226	
72	7	1	49	0.259	
73	7	1	250	0.100	
73	7	1	250	0.120	
73	7	1	64	0.099	
73	7	1	111	0.131	
73	7	1	54	0.116	
74	7	1	133	0.090	
74	7	1	250	0.067	
74	7	1	49	0.156	
74	7	1	51	0.179	
74	7	1	48	0.117	
75	7	1	45	0.336	
75	7	1	45	0.336	
75	7	1	46	0.382	
75	7	1	46	0.382	
75	7	1	46	0.382	
76	7	1	232	0.099	
76	7	1	250	0.120	
76	7	1	50	0.159	
76	7	1	49	0.170	
76	7	1	50	0.159	
77	7	1	54	0.328	
77	7	1	81	0.384	
77	7	1	44	0.208	
77	7	1	43	0.249	
77	7	1	43	0.249	
78	7	1	250	0.113	
78	7	1	250	0.121	
78	7	1	59	0.123	
78	7	1	106	0.023	
78	7	1	65	0.112	
79	7	1	54	0.068	
79	7	1	80	0.134	
79	7	1	44	0.251	
79	7	1	44	0.214	
79	7	1	45	0.216	
80	7	1	250	0.080	
80	7	1	114	0.124	
80	7	1	56	0.119	
80	7	1	24	0.098	
80	7	1	25	0.156	
81	7	1	75	0.086	
81	7	1	152	0.050	
81	7	1	49	0.151	
81	7	1	46	0.172	
81	7	1	49	0.163	
82	7	1	227	0.053	
82	7	1	236	0.037	
82	7	1	182	0.078	
82	7	1	94	0.101	
82	7	1	235	0.047	
83	7	1	46	0.127	
83	7	1	108	0.163	
83	7	1	44	0.185	
83	7	1	44	0.185	
83	7	1	45	0.222	
84	7	1	48	0.159	
84	7	1	48	0.168	
84	7	1	48	0.179	
84	7	1	47	0.200	
84	7	1	45	0.184	
85	7	1	196	0.088	
85	7	1	223	0.122	
85	7	1	51	0.116	
85	7	1	53	0.137	
85	7	1	54	0.125	
86	7	1	250	0.137	
86	7	1	250	0.085	
86	7	1	65	0.099	
86	7	1	63	0.093	
86	7	1	118	0.076	
87	7	1	121	0.101	
87	7	1	48	0.111	
87	7	1	46	0.151	
87	7	1	47	0.122	
87	7	1	44	0.096	
88	7	1	49	0.229	
88	7	1	50	0.229	
88	7	1	46	0.208	
88	7	1	74	0.076	
88	7	1	44	0.212	
89	7	1	250	0.124	
89	7	1	250	0.067	
89	7	1	50	0.061	
89	7	1	54	0.125	
89	7	1	50	0.061	
90	7	1	119	0.074	
90	7	1	128	0.057	
90	7	1	44	0.302	
90	7	1	44	0.133	
90	7	1	45	0.199	
91	7	1	53	0.139	
91	7	1	55	0.191	
91	7	1	46	0.189	
91	7	1	46	0.166	
91	7	1	45	0.178	
92	7	1	250	0.139	
92	7	1	250	0.148	
92	7	1	193	0.184	
92	7	1	49	0.168	
92	7	1	49	0.182	
93	7	1	45	0.789	
93	7	1	45	0.789	
93	7	1	195	0.672	
93	7	1	142	0.936	
93	7	1	124	0.941	
94	7	1	45	0.379	
94	7	1	45	0.379	
94	7	1	48	0.395	
94	7	1	48	0.395	
94	7	1	48	0.395	
95	7	1	250	0.112	
95	7	1	250	0.142	
95	7	1	45	0.172	
95	7	1	47	0.177	
95	7	1	46	0.181	
96	7	1	250	0.127	
96	7	1	250	0.161	
96	7	1	53	0.166	
96	7	1	56	0.130	
96	7	1	60	0.155	
97	7	1	155	0.093	
97	7	1	250	0.083	
97	7	1	46	0.071	
97	7	1	46	0.124	
97	7	1	46	0.124	
98	7	1	25	0.105	
98	7	1	220	0.079	
98	7	0	62	0.000	
98	7	1	50	0.172	
98	7	1	161	0.072	
99	7	1	250	0.141	
99	7	1	250	0.129	
99	7	1	51	0.051	
99	7	1	65	0.115	
99	7	1	73	0.114	
100	7	1	202	0.142	
100	7	1	118	0.040	
100	7	1	46	0.186	
100	7	1	45	0.231	
100	7	1	46	0.186	
101	7	1	52	0.355	
101	7	1	52	0.318	
101	7	1	47	0.230	
101	7	1	48	0.231	
101	7	1	48	0.223	
102	7	1	125	0.103	
102	7	1	194	0.127	
102	7	1	44	0.121	
102	7	1	45	0.127	
102	7	1	44	0.136	
103	7	1	250	0.128	
103	7	1	250	0.131	
103	7	1	199	0.059	
103	7	1	64	0.123	
103	7	1	65	0.086	
104	7	1	250	0.125	
104	7	1	250	0.136	
104	7	1	152	0.095	
104	7	1	51	0.122	
104	7	1	54	0.131	
105	7	1	250	0.168	
105	7	1	250	0.071	
105	7	1	97	0.096	
105	7	1	27	0.123	
105	7	1	57	0.138	
106	7	1	250	0.113	
106	7	1	250	0.134	
106	7	1	57	0.156	
106	7	1	52	0.108	
106	7	1	50	0.157	
107	7	1	162	0.107	
107	7	1	250	0.074	
107	7	1	55	0.189	
107	7	1	51	0.182	
107	7	1	53	0.156	
108	7	1	49	0.349	
108	7	1	49	0.349	
108	7	1	43	0.161	
108	7	1	43	0.161	
108	7	1	43	0.161	
109	7	1	250	0.187	
109	7	1	250	0.153	
109	7	1	79	0.079	
109	7	1	53	0.153	
109	7	1	49	0.206	
110	7	1	146	0.127	
110	7	1	79	0.106	
110	7	1	52	0.110	
110	7	1	51	0.162	
110	7	1	52	0.169	
111	7	1	250	0.124	
111	7	1	250	0.106	
111	7	1	83	0.090	
111	7	1	103	0.092	
111	7	1	91	0.118	
112	7	1	250	0.111	
112	7	1	250	0.076	
112	7	0	95	0.000	
112	7	1	45	0.073	
112	7	1	49	0.031	
113	7	1	250	0.129	
113	7	1	250	0.132	
113	7	1	77	0.032	
113	7	1	146	0.063	
113	7	1	32	0.105	
114	7	1	250	0.072	
114	7	1	250	0.127	
114	7	1	67	0.091	
114	7	1	205	0.055	
114	7	1	75	0.082	
115	7	1	250	0.082	
115	7	1	250	0.086	
115	7	1	52	0.139	
115	7	1	53	0.118	
115	7	1	57	0.117	
116	7	1	206	0.089	
116	7	1	168	0.122	
116	7	1	52	0.129	
116	7	1	46	0.209	
116	7	1	46	0.189	
117	7	1	145	0.130	
117	7	1	250	0.152	
117	7	1	117	0.067	
117	7	1	79	0.120	
117	7	1	93	0.030	
118	7	1	250	0.067	
118	7	1	250	0.158	
118	7	1	25	0.061	
118	7	1	68	0.112	
118	7	1	69	0.052	
119	7	1	250	0.050	
119	7	1	250	0.100	
119	7	1	73	0.045	
119	7	1	35	0.143	
119	7	1	120	0.068	
120	7	1	250	0.076	
120	7	1	250	0.094	
120	7	1	94	0.095	
120	7	1	149	0.055	
120	7	1	55	0.071	
121	7	1	250	0.112	
121	7	1	250	0.119	
121	7	1	60	0.109	
121	7	1	61	0.105	
121	7	1	60	0.058	
122	7	1	250	0.186	
122	7	1	250	0.205	
122	7	1	47	0.160	
122	7	1	49	0.159	
122	7	1	87	0.099	
123	7	1	250	0.098	
123	7	1	250	0.114	
123	7	1	250	0.000	
123	7	1	76	0.112	
123	7	1	170	0.054	
124	7	1	250	0.080	
124	7	1	250	0.107	
124	7	1	118	0.050	
124	7	1	69	0.112	
124	7	1	65	0.090	
125	7	1	250	0.162	
125	7	1	250	0.133	
125	7	1	69	0.146	
125	7	1	63	0.155	
125	7	1	64	0.145	
126	7	1	250	0.122	
126	7	1	250	0.051	
126	7	1	53	0.090	
126	7	1	53	0.110	
126	7	1	54	0.094	
127	7	1	250	0.178	
127	7	1	250	0.096	
127	7	1	55	0.085	
127	7	1	117	0.121	
127	7	1	31	0.160	
128	7	1	49	0.280	
128	7	1	47	0.259	
