Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
213	6	1	135	0.090	
214	6	1	250	0.060	
214	6	1	160	0.063	
214	6	1	250	0.058	
214	6	1	171	0.078	
214	6	1	142	0.057	
215	6	1	132	0.079	
215	6	1	171	0.069	
215	6	1	161	0.075	
215	6	1	250	0.066	
215	6	1	143	0.079	
216	6	1	119	0.064	
216	6	1	130	0.046	
216	6	1	119	0.082	
216	6	1	124	0.069	
216	6	1	130	0.064	
217	6	1	147	0.068	
217	6	1	250	0.082	
217	6	1	147	0.071	
217	6	1	139	0.072	
217	6	1	142	0.080	
218	6	1	250	0.041	
218	6	1	250	0.052	
218	6	1	130	0.047	
218	6	1	231	0.041	
218	6	1	114	0.047	
219	6	1	250	0.071	
219	6	1	132	0.083	
219	6	1	145	0.072	
219	6	1	139	0.092	
219	6	1	119	0.079	
220	6	1	72	0.088	
220	6	1	72	0.073	
220	6	1	93	0.066	
220	6	1	75	0.087	
220	6	1	98	0.075	
221	6	1	151	0.050	
221	6	1	150	0.050	
221	6	1	250	0.047	
221	6	1	126	0.055	
221	6	1	250	0.074	
222	6	1	58	0.093	
222	6	1	93	0.085	
222	6	1	52	0.089	
222	6	1	58	0.073	
222	6	1	144	0.058	
223	6	1	128	0.100	
223	6	1	250	0.122	
223	6	1	135	0.085	
223	6	1	250	0.096	
223	6	1	180	0.091	
224	6	1	127	0.089	
224	6	1	110	0.110	
224	6	1	129	0.101	
224	6	1	129	0.056	
224	6	1	75	0.125	
225	6	1	210	0.105	
225	6	1	250	0.072	
225	6	1	184	0.068	
225	6	0	92	0.017	
225	6	1	143	0.090	
226	6	1	99	0.135	
226	6	1	96	0.123	
226	6	1	94	0.113	
226	6	1	90	0.111	
226	6	1	103	0.110	
227	6	1	250	0.049	
227	6	1	49	0.122	
227	6	1	250	0.047	
227	6	1	211	0.056	
227	6	1	250	0.145	
228	6	1	250	0.047	
228	6	1	250	0.092	
228	6	1	156	0.060	
228	6	1	99	0.062	
228	6	1	250	0.058	
229	6	1	250	0.100	
229	6	1	250	0.100	
229	6	1	150	0.057	
229	6	0	68	0.032	
229	6	1	145	0.041	
230	6	1	176	0.064	
230	6	1	250	0.049	
230	6	1	244	0.064	
230	6	0	53	0.018	
230	6	1	138	0.083	
231	6	1	132	0.082	
231	6	1	133	0.098	
231	6	1	130	0.114	
231	6	1	117	0.099	
231	6	1	250	0.094	
232	6	1	250	0.104	
232	6	1	140	0.083	
232	6	1	157	0.073	
232	6	1	141	0.078	
232	6	1	250	0.125	
233	6	1	86	0.301	
233	6	1	90	0.352	
233	6	1	93	0.252	
233	6	1	90	0.262	
233	6	1	82	0.347	
234	6	1	120	0.106	
234	6	1	139	0.090	
234	6	1	50	0.147	
234	6	1	118	0.118	
234	6	1	124	0.125	
235	6	1	170	0.073	
235	6	1	166	0.068	
235	6	1	250	0.163	
235	6	1	156	0.100	
235	6	1	250	0.079	
236	6	1	95	0.186	
236	6	1	88	0.155	
236	6	1	91	0.142	
236	6	1	105	0.124	
236	6	1	90	0.141	
237	6	1	120	0.066	
237	6	1	140	0.070	
237	6	1	121	0.072	
237	6	1	162	0.064	
237	6	1	125	0.068	
238	6	1	250	0.046	
238	6	1	161	0.047	
238	6	1	250	0.054	
238	6	1	164	0.080	
238	6	1	165	0.040	
239	6	1	183	0.080	
239	6	1	209	0.057	
239	6	1	250	0.133	
239	6	1	139	0.100	
239	6	1	154	0.096	
240	6	1	99	0.136	
240	6	1	116	0.121	
240	6	1	104	0.107	
240	6	1	102	0.108	
240	6	1	103	0.149	
241	6	1	75	0.093	
241	6	1	122	0.079	
241	6	1	250	0.071	
241	6	1	60	0.100	
241	6	1	250	0.069	
242	6	1	250	0.072	
242	6	1	134	0.100	
242	6	1	148	0.067	
242	6	1	133	0.077	
242	6	1	146	0.090	
243	6	1	158	0.064	
243	6	1	250	0.058	
243	6	1	147	0.060	
243	6	1	250	0.064	
243	6	1	250	0.060	
244	6	1	143	0.074	
244	6	1	189	0.060	
244	6	1	170	0.060	
244	6	0	122	0.000	
244	6	1	154	0.056	
245	6	1	177	0.061	
245	6	1	250	0.077	
245	6	0	132	0.010	
245	6	1	190	0.026	
245	6	1	250	0.090	
246	6	1	175	0.064	
246	6	1	166	0.073	
246	6	1	250	0.070	
246	6	1	140	0.061	
246	6	1	250	0.047	
247	6	1	93	0.203	
247	6	1	93	0.195	
247	6	1	90	0.171	
247	6	1	97	0.109	
247	6	1	88	0.164	
248	6	1	159	0.091	
248	6	1	148	0.065	
248	6	1	250	0.067	
248	6	1	214	0.096	
248	6	1	121	0.091	
249	6	1	250	0.037	
249	6	1	240	0.057	
249	6	1	169	0.074	
249	6	1	162	0.036	
249	6	0	60	0.000	
250	6	1	250	0.040	
250	6	1	199	0.040	
250	6	1	180	0.034	
250	6	1	183	0.048	
250	6	1	250	0.048	
251	6	1	250	0.218	
251	6	1	250	0.221	
251	6	1	108	0.082	
251	6	1	101	0.110	
251	6	1	100	0.091	
252	6	1	99	0.097	
252	6	1	96	0.091	
252	6	1	101	0.092	
252	6	1	91	0.096	
252	6	1	250	0.100	
253	6	1	250	0.072	
253	6	1	155	0.087	
253	6	1	155	0.090	
253	6	1	250	0.067	
253	6	1	217	0.058	
254	6	1	250	0.070	
254	6	1	131	0.104	
254	6	1	132	0.135	
254	6	1	139	0.065	
254	6	0	83	0.009	
255	6	1	184	0.048	
255	6	1	250	0.082	
255	6	1	183	0.047	
255	6	1	162	0.063	
255	6	1	250	0.116	
256	6	1	250	0.039	
256	6	1	161	0.077	
256	6	0	85	0.015	
256	6	1	250	0.059	
256	6	1	133	0.057	
257	6	1	92	0.192	
257	6	1	89	0.146	
257	6	1	91	0.159	
257	6	1	90	0.222	
257	6	1	99	0.222	
258	6	1	250	0.040	
258	6	1	159	0.058	
258	6	1	156	0.058	
258	6	1	184	0.067	
258	6	1	145	0.059	
259	6	1	114	0.112	
259	6	1	95	0.189	
259	6	1	98	0.140	
259	6	1	100	0.157	
259	6	1	250	0.143	
260	6	1	250	0.121	
260	6	1	250	0.051	
260	6	1	176	0.059	
260	6	1	165	0.083	
260	6	1	164	0.074	
261	6	1	58	0.091	
261	6	1	250	0.109	
261	6	1	129	0.080	
261	6	1	121	0.084	
261	6	1	138	0.088	
262	6	1	202	0.080	
262	6	1	182	0.076	
262	6	1	179	0.068	
262	6	0	63	0.024	
262	6	1	250	0.096	
263	6	1	131	0.110	
263	6	1	149	0.087	
263	6	1	114	0.108	
263	6	1	131	0.065	
263	6	1	250	0.116	
264	6	1	250	0.065	
264	6	1	250	0.065	
264	6	1	147	0.078	
264	6	1	143	0.076	
264	6	1	146	0.061	
265	6	1	250	0.104	
265	6	1	250	0.079	
265	6	1	182	0.088	
265	6	1	209	0.077	
265	6	1	184	0.057	
266	6	1	149	0.071	
266	6	1	145	0.102	
266	6	1	220	0.069	
266	6	1	250	0.074	
266	6	1	250	0.055	
267	6	1	232	0.049	
267	6	1	131	0.074	
267	6	1	160	0.070	
267	6	1	145	0.072	
267	6	1	250	0.053	
268	6	1	250	0.049	
268	6	1	169	0.050	
268	6	1	250	0.044	
268	6	1	250	0.043	
268	6	1	250	0.058	
269	6	1	117	0.103	
269	6	1	250	0.105	
269	6	1	129	0.102	
269	6	1	140	0.077	
269	6	1	250	0.140	
270	6	1	108	0.094	
270	6	1	97	0.098	
270	6	1	88	0.150	
270	6	1	107	0.062	
270	6	1	93	0.138	
271	6	1	55	0.108	
271	6	1	236	0.058	
271	6	1	80	0.037	
271	6	1	135	0.069	
271	6	1	160	0.068	
272	6	1	147	0.055	
272	6	1	217	0.063	
272	6	1	250	0.027	
272	6	1	250	0.069	
272	6	1	250	0.063	
273	6	1	176	0.078	
273	6	1	250	0.075	
273	6	1	250	0.110	
273	6	1	167	0.079	
273	6	1	204	0.042	
274	6	1	146	0.113	
274	6	1	115	0.126	
274	6	1	250	0.137	
274	6	1	101	0.134	
274	6	1	250	0.142	
275	6	1	201	0.047	
275	6	1	210	0.044	
275	6	1	163	0.047	
275	6	1	250	0.075	
275	6	1	143	0.056	
276	6	1	157	0.054	
276	6	1	144	0.091	
276	6	1	158	0.058	
276	6	1	154	0.098	
276	6	1	250	0.060	
277	6	1	180	0.061	
277	6	1	250	0.077	
277	6	0	130	0.000	
277	6	1	135	0.085	
277	6	1	250	0.199	
278	6	0	86	0.013	
278	6	1	180	0.075	
278	6	1	165	0.067	
278	6	1	141	0.070	
278	6	1	180	0.061	
279	6	1	209	0.053	
279	6	1	218	0.047	
279	6	1	195	0.042	
279	6	1	208	0.052	
279	6	1	185	0.051	
280	6	1	140	0.080	
280	6	1	145	0.060	
280	6	1	134	0.085	
280	6	1	153	0.061	
280	6	1	150	0.089	
281	6	1	250	0.081	
281	6	1	181	0.079	
281	6	1	180	0.050	
281	6	1	146	0.046	
281	6	1	160	0.064	
282	6	1	250	0.077	
282	6	1	250	0.036	
282	6	1	250	0.073	
282	6	1	250	0.001	
282	6	1	249	0.031	
283	6	1	69	0.065	
283	6	1	134	0.066	
283	6	1	69	0.063	
283	6	1	70	0.045	
283	6	1	231	0.008	
284	6	1	137	0.081	
284	6	1	142	0.085	
284	6	1	154	0.070	
284	6	1	150	0.071	
284	6	1	250	0.069	
285	6	1	250	0.063	
285	6	1	250	0.065	
285	6	0	230	0.003	
285	6	1	235	0.030	
285	6	1	250	0.036	
286	6	1	173	0.063	
286	6	1	250	0.079	
286	6	1	162	0.099	
286	6	1	143	0.069	
286	6	1	167	0.069	
287	6	1	147	0.051	
287	6	1	170	0.049	
287	6	1	195	0.049	
287	6	1	192	0.059	
287	6	1	236	0.050	
288	6	1	148	0.064	
288	6	1	250	0.075	
288	6	1	177	0.079	
288	6	1	168	0.089	
288	6	1	250	0.051	
289	6	1	250	0.063	
289	6	1	125	0.120	
289	6	1	164	0.075	
289	6	1	142	0.063	
289	6	1	120	0.137	
290	6	1	157	0.076	
290	6	1	166	0.060	
290	6	1	180	0.049	
290	6	1	196	0.064	
290	6	1	250	0.057	
291	6	1	89	0.271	
291	6	1	100	0.103	
291	6	1	97	0.128	
291	6	1	88	0.157	
291	6	1	112	0.156	
292	6	1	110	0.088	
292	6	1	192	0.053	
292	6	1	250	0.091	
292	6	1	178	0.058	
292	6	1	170	0.066	
293	6	1	250	0.041	
293	6	1	173	0.052	
293	6	1	250	0.047	
293	6	1	170	0.048	
293	6	1	163	0.057	
294	6	1	179	0.075	
294	6	1	250	0.065	
294	6	1	165	0.073	
294	6	1	160	0.081	
294	6	1	191	0.069	
295	6	1	250	0.109	
295	6	1	173	0.069	
295	6	1	145	0.069	
295	6	1	250	0.135	
295	6	1	159	0.087	
296	6	1	120	0.148	
296	6	1	114	0.142	
296	6	1	115	0.123	
296	6	1	130	0.111	
296	6	1	135	0.125	
297	6	1	227	0.045	
297	6	1	178	0.056	
297	6	1	210	0.041	
297	6	1	193	0.032	
297	6	1	211	0.052	
298	6	1	250	0.053	
298	6	1	250	0.045	
298	6	1	250	0.054	
298	6	1	250	0.049	
298	6	1	145	0.066	
299	6	1	150	0.053	
299	6	1	214	0.050	
299	6	1	250	0.067	
299	6	1	161	0.073	
299	6	1	244	0.052	
0	7	1	75	0.084	
0	7	1	64	0.114	
0	7	1	75	0.076	
0	7	1	65	0.114	
0	7	1	72	0.205	
1	7	1	62	0.071	
1	7	1	62	0.159	
1	7	1	72	0.189	
1	7	1	61	0.192	
1	7	1	59	0.040	
2	7	1	62	0.138	
2	7	1	66	0.090	
2	7	1	63	0.057	
2	7	1	62	0.122	
2	7	1	30	0.131	
3	7	1	46	0.295	
3	7	1	46	0.258	
3	7	1	50	0.271	
3	7	1	50	0.212	
3	7	1	50	0.259	
4	7	0	40	0.000	
4	7	1	94	0.125	
4	7	1	44	0.063	
4	7	1	86	0.083	
4	7	1	81	0.107	
5	7	1	45	0.336	
5	7	1	45	0.342	
5	7	1	45	0.216	
5	7	1	45	0.408	
5	7	1	45	0.405	
6	7	1	68	0.113	
6	7	1	250	0.053	
6	7	1	64	0.150	
6	7	1	87	0.097	
6	7	1	68	0.113	
7	7	1	57	0.094	
7	7	1	57	0.114	
7	7	1	55	0.128	
7	7	1	58	0.053	
7	7	1	58	0.138	
8	7	1	50	0.178	
8	7	1	49	0.121	
8	7	1	52	0.178	
8	7	1	51	0.128	
8	7	1	51	0.162	
9	7	1	46	0.283	
9	7	1	47	0.284	
9	7	1	44	0.330	
9	7	1	46	0.279	
9	7	1	44	0.320	
10	7	1	51	0.243	
10	7	1	58	0.230	
10	7	1	55	0.253	
10	7	1	57	0.249	
10	7	1	51	0.259	
11	7	1	48	0.426	
11	7	1	48	0.375	
11	7	1	49	0.408	
11	7	1	48	0.375	
11	7	1	49	0.408	
12	7	1	60	0.075	
12	7	1	76	0.142	
12	7	1	92	0.099	
12	7	1	87	0.144	
12	7	1	78	0.124	
13	7	1	57	0.139	
13	7	1	52	0.127	
13	7	1	56	0.097	
13	7	1	56	0.075	
13	7	1	63	0.123	
14	7	1	61	0.265	
14	7	1	62	0.128	
14	7	1	55	0.223	
14	7	1	53	0.278	
14	7	1	71	0.162	
15	7	1	53	0.308	
15	7	1	53	0.352	
15	7	1	59	0.261	
15	7	1	54	0.327	
15	7	1	50	0.352	
16	7	1	65	0.127	
16	7	1	64	0.161	
16	7	1	60	0.195	
16	7	1	65	0.109	
16	7	1	66	0.122	
17	7	1	63	0.290	
17	7	1	60	0.263	
17	7	1	49	0.423	
17	7	1	52	0.377	
17	7	1	52	0.353	
18	7	1	47	0.407	
18	7	1	45	0.362	
18	7	1	45	0.360	
18	7	1	46	0.403	
18	7	1	46	0.411	
19	7	1	70	0.160	
19	7	1	66	0.157	
19	7	1	87	0.127	
19	7	1	72	0.203	
19	7	1	74	0.180	
20	7	1	49	0.210	
20	7	1	54	0.306	
20	7	1	49	0.203	
20	7	1	54	0.305	
20	7	1	49	0.314	
21	7	1	48	0.348	
21	7	1	45	0.374	
21	7	1	49	0.381	
21	7	1	45	0.320	
21	7	1	46	0.357	
22	7	1	58	0.155	
22	7	1	63	0.201	
22	7	1	54	0.196	
22	7	1	64	0.096	
22	7	1	60	0.145	
23	7	1	72	0.192	
23	7	1	68	0.179	
23	7	1	75	0.094	
23	7	1	64	0.158	
23	7	1	65	0.202	
24	7	1	68	0.076	
24	7	1	72	0.099	
24	7	1	70	0.093	
24	7	1	62	0.137	
24	7	1	62	0.203	
25	7	1	48	0.344	
25	7	1	49	0.405	
25	7	1	48	0.373	
25	7	1	48	0.350	
25	7	1	48	0.380	
26	7	1	54	0.270	
26	7	1	59	0.197	
26	7	1	52	0.222	
26	7	1	68	0.098	
26	7	1	57	0.146	
27	7	1	51	0.194	
27	7	1	49	0.192	
27	7	1	48	0.074	
27	7	1	48	0.144	
27	7	1	49	0.187	
28	7	1	45	0.396	
28	7	1	48	0.313	
28	7	1	45	0.366	
28	7	1	47	0.402	
28	7	1	47	0.402	
29	7	1	49	0.048	
29	7	0	42	0.000	
29	7	1	48	0.054	
29	7	1	152	0.063	
29	7	1	40	0.103	
30	7	1	76	0.098	
30	7	1	79	0.077	
30	7	1	84	0.084	
30	7	1	87	0.109	
30	7	1	74	0.105	
31	7	1	47	0.289	
31	7	1	54	0.303	
31	7	1	51	0.365	
31	7	1	60	0.232	
31	7	1	59	0.244	
32	7	1	57	0.137	
32	7	1	59	0.136	
32	7	1	46	0.327	
32	7	1	52	0.223	
32	7	1	59	0.136	
33	7	0	36	0.000	
33	7	1	41	0.045	
33	7	1	37	0.036	
33	7	1	51	0.062	
33	7	1	250	0.113	
34	7	1	50	0.209	
34	7	1	50	0.263	
34	7	1	48	0.347	
34	7	1	46	0.261	
34	7	1	48	0.375	
35	7	1	58	0.087	
35	7	1	54	0.059	
35	7	1	63	0.080	
35	7	1	59	0.093	
35	7	1	60	0.075	
36	7	1	44	0.118	
36	7	1	45	0.204	
36	7	1	45	0.206	
36	7	1	45	0.212	
36	7	1	45	0.277	
37	7	1	215	0.096	
37	7	1	73	0.110	
37	7	1	72	0.123	
37	7	1	78	0.096	
37	7	1	66	0.105	
38	7	1	76	0.031	
38	7	1	72	0.083	
38	7	1	63	0.133	
38	7	1	71	0.120	
38	7	1	73	0.130	
39	7	1	56	0.146	
39	7	1	59	0.074	
39	7	1	56	0.144	
39	7	1	54	0.206	
39	7	1	53	0.185	
40	7	1	44	0.350	
40	7	1	44	0.369	
40	7	1	44	0.354	
40	7	1	44	0.369	
40	7	1	44	0.421	
41	7	1	44	0.375	
41	7	1	44	0.380	
41	7	1	44	0.376	
41	7	1	44	0.310	
41	7	1	44	0.365	
42	7	1	44	0.635	
42	7	1	44	0.631	
42	7	1	44	0.630	
42	7	1	44	0.630	
42	7	1	44	0.631	
43	7	0	66	0.027	
43	7	1	55	0.100	
43	7	1	71	0.174	
43	7	1	73	0.092	
43	7	1	77	0.124	
44	7	1	70	0.094	
44	7	1	59	0.029	
44	7	1	63	0.052	
44	7	1	82	0.121	
44	7	1	80	0.144	
45	7	1	67	0.097	
45	7	1	69	0.120	
45	7	1	59	0.117	
45	7	1	65	0.107	
45	7	1	59	0.121	
46	7	1	73	0.101	
46	7	1	69	0.080	
46	7	1	84	0.090	
46	7	1	85	0.101	
46	7	1	65	0.114	
47	7	1	73	0.067	
47	7	1	51	0.047	
47	7	1	105	0.085	
47	7	1	74	0.056	
47	7	1	40	0.022	
48	7	1	48	0.134	
48	7	1	51	0.165	
48	7	1	53	0.157	
48	7	1	48	0.047	
48	7	1	49	0.076	
49	7	1	76	0.106	
49	7	1	84	0.106	
49	7	1	64	0.168	
49	7	1	78	0.115	
49	7	1	73	0.157	
50	7	1	47	0.389	
50	7	1	47	0.389	
50	7	1	47	0.389	
50	7	1	47	0.389	
50	7	1	47	0.389	
51	7	1	50	0.354	
51	7	1	51	0.271	
51	7	1	49	0.295	
51	7	1	49	0.301	
51	7	1	50	0.264	
52	7	1	48	0.385	
52	7	1	59	0.213	
52	7	1	50	0.365	
52	7	1	52	0.349	
52	7	1	53	0.358	
53	7	1	61	0.109	
53	7	1	55	0.132	
53	7	1	59	0.130	
53	7	1	58	0.182	
53	7	1	56	0.092	
54	7	1	47	0.291	
54	7	1	50	0.333	
54	7	1	49	0.335	
54	7	1	47	0.330	
54	7	1	49	0.278	
55	7	1	57	0.061	
55	7	1	63	0.080	
55	7	1	62	0.046	
55	7	1	63	0.059	
55	7	1	63	0.059	
56	7	1	53	0.333	
56	7	1	47	0.354	
56	7	1	49	0.294	
56	7	1	47	0.364	
56	7	1	47	0.323	
57	7	1	82	0.131	
57	7	1	77	0.111	
57	7	1	71	0.125	
57	7	1	82	0.093	
57	7	1	107	0.074	
58	7	1	87	0.157	
58	7	1	95	0.102	
58	7	1	80	0.087	
58	7	1	84	0.091	
58	7	1	98	0.060	
59	7	1	81	0.080	
59	7	1	81	0.087	
59	7	1	77	0.078	
59	7	1	81	0.109	
59	7	1	117	0.063	
60	7	1	64	0.058	
60	7	1	68	0.089	
60	7	1	69	0.095	
60	7	1	65	0.109	
60	7	1	64	0.076	
61	7	1	44	0.394	
61	7	1	44	0.406	
61	7	1	44	0.420	
61	7	1	44	0.396	
61	7	1	44	0.394	
62	7	1	92	0.074	
62	7	1	250	0.068	
62	7	1	96	0.100	
62	7	1	101	0.098	
62	7	1	79	0.021	
63	7	1	56	0.057	
63	7	1	238	0.073	
63	7	1	76	0.149	
63	7	1	60	0.184	
63	7	1	54	0.094	
64	7	1	54	0.147	
64	7	1	49	0.120	
64	7	1	50	0.128	
64	7	1	50	0.190	
64	7	1	48	0.122	
65	7	1	53	0.249	
65	7	1	51	0.348	
65	7	1	51	0.348	
65	7	1	52	0.387	
65	7	1	51	0.348	
66	7	1	54	0.150	
66	7	1	54	0.162	
66	7	1	50	0.183	
66	7	1	46	0.120	
66	7	1	55	0.092	
67	7	1	44	0.353	
67	7	1	44	0.346	
67	7	1	44	0.360	
67	7	1	44	0.357	
67	7	1	44	0.346	
68	7	1	61	0.232	
68	7	1	61	0.163	
68	7	1	51	0.264	
68	7	1	60	0.168	
68	7	1	54	0.239	
69	7	1	64	0.059	
69	7	1	95	0.045	
69	7	1	82	0.061	
69	7	1	70	0.082	
69	7	1	63	0.072	
70	7	1	55	0.263	
70	7	1	56	0.160	
70	7	1	56	0.253	
70	7	1	58	0.153	
70	7	1	53	0.266	
71	7	1	54	0.189	
71	7	1	51	0.135	
71	7	1	51	0.135	
71	7	1	54	0.257	
71	7	1	54	0.185	
72	7	1	44	0.283	
72	7	1	44	0.282	
72	7	1	44	0.246	
72	7	1	44	0.231	
72	7	1	45	0.166	
73	7	1	62	0.183	
73	7	1	60	0.154	
73	7	1	58	0.215	
73	7	1	56	0.177	
73	7	1	69	0.144	
74	7	1	62	0.134	
74	7	1	59	0.186	
74	7	1	56	0.209	
74	7	1	62	0.189	
74	7	1	63	0.198	
75	7	1	44	0.338	
75	7	1	44	0.331	
75	7	1	44	0.331	
75	7	1	44	0.334	
75	7	1	44	0.354	
76	7	1	58	0.151	
76	7	1	59	0.177	
76	7	1	58	0.135	
76	7	1	64	0.150	
76	7	1	56	0.115	
77	7	1	45	0.412	
77	7	1	45	0.397	
77	7	1	47	0.371	
77	7	1	46	0.390	
77	7	1	47	0.370	
78	7	1	66	0.097	
78	7	1	88	0.098	
78	7	1	90	0.109	
78	7	1	63	0.143	
78	7	1	84	0.105	
79	7	1	56	0.215	
79	7	1	51	0.211	
79	7	1	45	0.290	
79	7	1	46	0.304	
79	7	1	56	0.278	
80	7	1	66	0.080	
80	7	1	74	0.147	
80	7	1	70	0.208	
80	7	1	70	0.132	
80	7	1	73	0.186	
81	7	1	46	0.109	
81	7	1	50	0.012	
81	7	1	46	0.109	
81	7	1	57	0.122	
81	7	1	67	0.154	
82	7	1	77	0.051	
82	7	1	68	0.062	
82	7	1	64	0.084	
82	7	1	69	0.065	
82	7	1	69	0.073	
83	7	1	48	0.266	
83	7	1	51	0.286	
83	7	1	52	0.272	
83	7	1	49	0.247	
83	7	1	47	0.274	
84	7	1	58	0.109	
84	7	1	49	0.221	
84	7	1	55	0.191	
84	7	1	50	0.199	
84	7	1	51	0.244	
85	7	1	66	0.115	
85	7	1	55	0.112	
85	7	1	64	0.176	
85	7	1	34	0.092	
85	7	1	67	0.118	
86	7	1	82	0.081	
86	7	1	71	0.135	
86	7	1	73	0.114	
86	7	1	72	0.106	
86	7	1	66	0.125	
87	7	1	49	0.215	
87	7	1	47	0.271	
87	7	1	48	0.295	
87	7	1	47	0.239	
87	7	1	53	0.223	
88	7	1	54	0.295	
88	7	1	53	0.312	
88	7	1	53	0.312	
88	7	1	56	0.247	
88	7	1	53	0.312	
89	7	1	63	0.115	
89	7	1	59	0.142	
89	7	1	66	0.106	
89	7	1	63	0.128	
89	7	1	58	0.104	
90	7	1	52	0.215	
90	7	1	52	0.219	
90	7	1	51	0.221	
90	7	1	52	0.219	
90	7	1	55	0.119	
91	7	1	47	0.261	
91	7	1	52	0.300	
91	7	1	54	0.252	
91	7	1	57	0.261	
91	7	1	56	0.253	
92	7	1	60	0.114	
92	7	1	67	0.027	
92	7	1	50	0.096	
92	7	1	61	0.114	
92	7	1	54	0.103	
93	7	1	44	0.808	
93	7	1	44	0.808	
93	7	1	44	0.805	
93	7	1	44	0.808	
93	7	1	44	0.808	
94	7	1	44	0.419	
94	7	1	44	0.419	
94	7	1	44	0.407	
94	7	1	44	0.415	
94	7	1	44	0.419	
95	7	1	54	0.141	
95	7	1	48	0.083	
95	7	1	48	0.151	
95	7	1	60	0.071	
95	7	1	48	0.092	
96	7	1	67	0.120	
96	7	1	72	0.115	
96	7	1	70	0.098	
96	7	1	69	0.127	
96	7	1	64	0.226	
97	7	1	77	0.101	
97	7	1	64	0.119	
97	7	1	57	0.134	
97	7	1	59	0.127	
97	7	1	58	0.133	
98	7	1	72	0.122	
98	7	1	62	0.197	
98	7	1	66	0.160	
98	7	1	66	0.166	
98	7	1	68	0.159	
99	7	1	144	0.103	
99	7	1	86	0.091	
99	7	1	25	0.186	
99	7	1	74	0.096	
99	7	1	63	0.048	
100	7	1	49	0.174	
100	7	1	51	0.223	
100	7	1	49	0.206	
100	7	1	62	0.181	
100	7	1	53	0.218	
101	7	1	48	0.391	
101	7	1	45	0.370	
101	7	1	47	0.368	
101	7	1	47	0.352	
101	7	1	49	0.377	
102	7	1	73	0.100	
102	7	1	54	0.129	
102	7	1	64	0.050	
102	7	1	51	0.085	
102	7	1	50	0.094	
103	7	1	76	0.091	
103	7	1	78	0.071	
103	7	1	82	0.077	
103	7	1	32	0.000	
103	7	1	65	0.137	
104	7	1	77	0.088	
104	7	1	69	0.113	
104	7	1	74	0.073	
104	7	1	73	0.080	
104	7	1	77	0.092	
105	7	1	80	0.166	
105	7	1	93	0.059	
105	7	1	82	0.091	
105	7	1	83	0.065	
105	7	1	71	0.120	
106	7	1	67	0.119	
106	7	1	66	0.119	
106	7	1	72	0.102	
106	7	1	66	0.119	
106	7	1	67	0.108	
107	7	1	72	0.192	
107	7	1	67	0.089	
107	7	1	68	0.201	
107	7	1	60	0.200	
107	7	1	71	0.199	
108	7	1	46	0.431	
108	7	1	46	0.431	
108	7	1	45	0.360	
108	7	1	47	0.400	
108	7	1	45	0.360	
109	7	1	54	0.172	
109	7	1	53	0.211	
109	7	1	52	0.223	
109	7	1	55	0.245	
109	7	1	73	0.236	
110	7	1	68	0.117	
110	7	1	65	0.117	
110	7	1	62	0.099	
110	7	1	66	0.094	
110	7	1	58	0.193	
111	7	1	250	0.067	
111	7	1	111	0.106	
111	7	1	110	0.059	
111	7	1	125	0.138	
111	7	1	102	0.112	
112	7	1	42	0.043	
112	7	0	45	0.001	
112	7	1	250	0.040	
112	7	1	75	0.032	
112	7	0	40	0.001	
113	7	1	84	0.069	
113	7	1	85	0.051	
113	7	1	250	0.073	
113	7	1	74	0.085	
113	7	1	86	0.102	
114	7	1	59	0.017	
114	7	1	82	0.060	
114	7	1	89	0.065	
114	7	1	80	0.067	
114	7	1	63	0.115	
115	7	1	34	0.101	
115	7	1	65	0.134	
115	7	1	74	0.109	
115	7	1	51	0.117	
115	7	1	35	0.106	
116	7	1	57	0.259	
116	7	1	47	0.339	
116	7	1	51	0.331	
116	7	1	50	0.368	
116	7	1	57	0.353	
117	7	0	30	0.000	
117	7	1	83	0.067	
117	7	1	82	0.061	
117	7	1	77	0.045	
117	7	1	79	0.144	
118	7	1	76	0.076	
118	7	1	87	0.120	
118	7	1	74	0.067	
118	7	1	86	0.095	
118	7	1	79	0.099	
119	7	1	78	0.095	
119	7	0	55	0.027	
119	7	0	43	0.025	
119	7	1	81	0.054	
119	7	1	77	0.075	
120	7	1	87	0.125	
120	7	1	76	0.114	
120	7	1	67	0.136	
120	7	1	83	0.110	
120	7	1	80	0.120	
121	7	1	73	0.110	
121	7	1	75	0.091	
121	7	1	55	0.077	
121	7	1	242	0.064	
121	7	1	79	0.089	
122	7	1	57	0.177	
122	7	1	76	0.100	
122	7	1	52	0.184	
122	7	1	61	0.202	
122	7	1	66	0.179	
123	7	1	93	0.106	
123	7	1	81	0.157	
123	7	1	102	0.099	
123	7	1	89	0.109	
123	7	1	80	0.098	
124	7	1	82	0.123	
124	7	1	76	0.133	
124	7	1	88	0.119	
124	7	1	73	0.142	
124	7	1	72	0.139	
125	7	1	80	0.060	
125	7	1	75	0.086	
125	7	1	67	0.112	
125	7	1	65	0.163	
125	7	1	62	0.120	
126	7	1	71	0.104	
126	7	1	83	0.083	
126	7	1	77	0.073	
126	7	1	69	0.059	
126	7	1	66	0.105	
127	7	1	68	0.143	
127	7	1	66	0.121	
127	7	1	93	0.112	
127	7	1	64	0.089	
127	7	1	78	0.121	
128	7	1	46	0.267	
128	7	1	46	0.211	
